id,title,timestamp,reference,topics,oeil_subjects,eurovoc_concepts,result,topics_filled,topics_effective
168353,Mobilisation of the European Globalisation Adjustment Fund: Application EGF/2024/000 TA 2024 – Technical assistance at the initiative of the Commission,2024-04-24T12:54:24,A9-0173/2024,"Worker’s rights, Economy and budget","Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF), 2024 budget","dismissal, administrative cooperation, economic cooperation, technical cooperation, originating product, protocol to an agreement, payment appropriation, reintegration into working life, general budget (EU), cooperation agreement (EU), interim agreement (EU), joint committee (EU), revision of an agreement, globalisation, employment aid, commitment of expenditure, European Globalisation Adjustment Fund, financial aid",ADOPTED,"Worker’s rights, Economy and budget","Worker’s rights, Economy and budget"
168354,Mobilisation of the European Globalisation Adjustment Fund: Application EGF/2023/003 DE/Vallourec – Germany,2024-04-24T12:54:06,A9-0166/2024,"Worker’s rights, Economy and budget","Iron and steel industry, metallurgical industry, Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF), 2024 budget","iron and steel industry, dismissal, reintegration into working life, North Rhine-Westphalia, general budget (EU), globalisation, employment aid, commitment of expenditure, European Globalisation Adjustment Fund",ADOPTED,"Worker’s rights, Economy and budget","Worker’s rights, Economy and budget"
168422,Production and marketing of forest reproductive material,2024-04-24T13:09:48,A9-0142/2024,"Climate and environment, Food and agriculture, Biodiversity","Marketing and trade of agricultural products and livestock, Plant health legislation , Forestry policy, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity","forest, marketing, plant health legislation, seedling, plantation, plant propagation, seed, adaptation to climate change, silviculture, forest conservation, agroforestry, labelling, marketing standard, market approval",ADOPTED,"Climate and environment, Food and agriculture, Biodiversity","Climate and environment, Food and agriculture, Biodiversity"
168428,Cyber Solidarity Act,2024-04-24T17:41:36,A9-0426/2023,Digital,"Information and communication technologies, digital technologies, Cybersecurity, cyberspace policy, International information networks and society, internet","fight against crime, computer crime, European security, information technology, research and development, public awareness campaign, data collection, exchange of information, information security, information warfare, critical infrastructure security, digital single market",ADOPTED,Digital,Digital
168444,European Health Data Space,2024-04-24T12:53:31,A9-0395/2023,Health,"Protection of privacy and data protection, Cooperation between administrations, Information and communication technologies, digital technologies, Public health, Health legislation and policy","cross-frontier data flow, patient's rights, harmonisation of standards, public health, data protection, medical data, personal data, health care system, exchange of information, digital technology, e-Health, cross-border cooperation, protection of privacy",ADOPTED,Health,Health
168450,Standards of quality and safety for substances of human origin intended for human application,2024-04-24T17:35:59,A9-0250/2023,Health,"Medicine, diseases, Medical research, Clinical practice and experiments, Safety of blood and  transfusion, Health legislation and policy","health control, artificial reproduction, therapeutics, quality standard, safety standard, blood transfusion, cytology, stem cell, substance of human origin",ADOPTED,Health,Health
168452,Multiple-vote share structures in companies that seek the admission to trading of their shares on an SME growth market,2024-04-24T17:34:11,A9-0300/2023,,"Securities and financial markets, stock exchange, CIUTS, investments, Company law, Small and medium-sized enterprises (SME), craft industries","shareholding, small and medium-sized enterprises, stock-exchange listing, protection of shareholders, public limited company, share, shareholder, financial legislation",ADOPTED,Economy and budget,Economy and budget
168454,"Amending Directive 2013/36/EU as regards supervisory powers, sanctions, third-country branches, and environmental, social and governance risks",2024-04-24T17:50:36,A9-0029/2023,,"Securities and financial markets, stock exchange, CIUTS, investments, Banks and credit, Financial services, financial reporting and auditing, Financial supervision","third country, banking policy, credit policy, credit institution, banking supervision, administrative sanction, branch, financial requirements, EU banking union, financial risk",ADOPTED,Economy and budget,Economy and budget
168456,Establishing the Authority for Anti-Money Laundering and Countering the Financing of Terrorism,2024-04-24T17:52:47,A9-0128/2023,,"Electronic money and payments, cross-border credit transfers, Financial supervision, Action to combat terrorism , Capital outflow, money laundering ","financial institution, fight against crime, banking supervision, money laundering, economic offence, exchange of information, financial supervision, terrorism financing ",ADOPTED,"Economy and budget, Security and Justice","Economy and budget, Security and Justice"
168458,European Disability Card and European Parking Card for persons with disabilities for third country nationals legally residing in a Member State,2024-04-24T12:57:06,A9-0059/2024,,People with disabilities,"disabled person, free movement of persons, European social policy, health card, foreign national, residence permit, care of the disabled, access to information, EU Member State, parking area, mutual recognition principle",ADOPTED,Social protection,Social protection
168463,"Early intervention measures, conditions for resolution and funding of resolution action (SRMR3)",2024-04-24T12:45:00,A9-0155/2024,,"Securities and financial markets, stock exchange, CIUTS, investments, Banks and credit, Financial supervision","financial intervention, financial control, aid for restructuring, credit institution, financial solvency, investment company, Economic and Monetary Union, financial legislation, euro area, company in difficulties",ADOPTED,Economy and budget,Economy and budget
168469,Statistics on population and housing,2024-04-24T17:50:06,A9-0284/2023,Migration,"Housing policy, Demography, Asylum, refugees, displaced persons; Asylum, Migration and Integration Fund (AMIF), Migration policy, European statistical legislation","household, statistical method, census, population census, EU statistics, population statistics, data collection, exchange of information, family",ADOPTED,Migration,Migration
168478,Plants obtained by certain new genomic techniques and their food and feed,2024-04-24T12:43:58,A9-0014/2024,"Food and agriculture, Consumer protection","Feedingstuffs, animal nutrition, Plant health legislation , Agro-genetics, GMOs, Foodstuffs, foodstuffs legislation, Food safety ","animal feedingstuffs, food inspection, plant breeding, plant health legislation, food production, public health, cultivation techniques, market approval, genetically modified organism, labelling, animal health",ADOPTED,"Food and agriculture, Consumer protection","Food and agriculture, Consumer protection"
168483,Approval and market surveillance of non-road mobile machinery circulating on public roads,2024-04-24T17:25:05,A9-0382/2023,Economy and budget,"Standardisation, EC/EU standards and trade mark, certification, compliance, Motor industry, cycle and motorcycle, commercial and agricultural vehicles","approval, machinery, road network, technical specification, harmonisation of standards, road safety, market supervision, market approval, EC conformity marking, technical standard",ADOPTED,Economy and budget,Economy and budget
168493,"Early intervention measures, conditions for resolution and financing of resolution action (BRRD3)",2024-04-24T12:46:05,A9-0153/2024,,"Securities and financial markets, stock exchange, CIUTS, investments, Banks and credit, Financial services, financial reporting and auditing, Financial supervision","financial intervention, financial control, aid for restructuring, credit institution, financial solvency, investment company, economic stabilisation, financial legislation, company in difficulties",ADOPTED,Economy and budget,Economy and budget
168504,Packaging and packaging waste,2024-04-24T12:36:30,A9-0319/2023,Climate and environment,"Waste management, domestic waste, packaging, light industrial waste","waste recycling, harmonisation of standards, EC conformity marking, environmental standard, recycled product, packaging, circular economy, sustainable product",ADOPTED,Climate and environment,Climate and environment
168558,Production and marketing of plant reproductive material,2024-04-24T13:05:14,A9-0149/2024,"Climate and environment, Food and agriculture, Biodiversity","Marketing and trade of agricultural products and livestock, Crop products in general, floriculture, Plant health legislation, organic farming, agro-genetics in general, Forestry policy, Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity","marketing, standard, seedling, plantation, agricultural production, protection of plant life, import (EU), plant propagation, seed, delegated decision, audit, plant variety right, plant health legislation, marketing standard, market approval",ADOPTED,"Climate and environment, Food and agriculture, Biodiversity","Climate and environment, Food and agriculture, Biodiversity"
168559,"Amending Regulation (EU) 2016/1011 as regards the scope of the rules for benchmarks, the use in the Union of benchmarks provided by an administrator located in a third country, and certain reporting requirements",2024-04-24T17:43:11,A9-0076/2024,Consumer protection,"Securities and financial markets, stock exchange, CIUTS, investments, Banks and credit, Financial services, financial reporting and auditing, Financial supervision, Cooperation between administrations, Consumers' economic and legal interests","price index, financial market, domestic market, financial control, consumer protection, disclosure of information, financial legislation, exchange of information, Euribor",ADOPTED,Consumer protection,Consumer protection
168569,"Scope of deposit protection, use of deposit guarantee schemes funds, cross-border cooperation, and transparency (DGSD2)",2024-04-24T12:48:13,A9-0154/2024,,"Savings, Banks and credit, Regional cooperation, cross-border cooperation","credit guarantee, management audit, financial control, cross-border cooperation, credit institution, harmonisation of standards, bank deposit, financial legislation, financial transparency, EU banking union",ADOPTED,"Economy and budget, Foreign affairs","Economy and budget, Foreign affairs"
168573,Combating violence against women and domestic violence,2024-04-24T12:56:12,A9-0234/2023,Gender equality,"Gender equality, Women condition and rights, Action to combat violence, trafficking in human beings and migrant smuggling","fight against crime, gender equality, sexual discrimination, sexual violence, woman, access to the courts, human rights, women's rights, domestic violence, help for victims",ADOPTED,Gender equality,Gender equality
168589,Withdrawal of the Union from the Energy Charter Treaty,2024-04-24T12:54:42,A9-0176/2024,Energy,"Energy policy, Cooperation and agreements for energy","investment policy, energy policy, multilateral agreement, climate change policy, energy cooperation, international charter, withdrawal from an agreement, sustainable development, revision of an agreement",ADOPTED,Energy,Energy
